Year,Month,Day,hr,mn,WSPD,WVHT,WTMP
2021,7,29,21,20,5.2,99,16.2
2021,7,29,21,30,5.5,99,16.2
2021,7,29,21,40,5.2,0.9,16.2
2021,7,29,21,50,5.6,99,16.2
2021,7,29,22,0,6,99,16.2
2021,7,29,22,10,5.9,99,16.2
2021,7,29,22,20,5.9,99,16.2
2021,7,29,22,30,5.9,99,16.2
2021,7,29,22,40,6.1,0.92,16.2
2021,7,29,22,50,5.7,99,16.2
2021,7,29,23,0,5.4,99,16.2
2021,7,29,23,10,5.7,99,16.2
2021,7,29,23,20,6.1,99,16.1
2021,7,29,23,30,5.9,99,16.1
2021,7,29,23,40,5.7,0.97,16.1
2021,7,29,23,50,5.9,99,16.1
2021,7,30,0,0,6,99,16.1
2021,7,30,0,10,6,99,16.1
2021,7,30,0,20,6.4,99,16.1
2021,7,30,0,30,6,99,16.1
2021,7,30,0,40,6,1.02,16.1
2021,7,30,0,50,5.9,99,16.1
2021,7,30,1,0,5.8,99,16.1
2021,7,30,1,10,6,99,16.1
2021,7,30,1,20,5.7,99,16.1
2021,7,30,1,30,5.9,99,16.1
2021,7,30,1,40,5.6,0.91,16.1
2021,7,30,1,50,5.5,99,16.1
2021,7,30,2,0,5.6,99,16.1
2021,7,30,2,10,6,99,16
2021,7,30,2,20,5.6,99,16
2021,7,30,2,30,5.6,99,16
2021,7,30,2,40,5.3,0.96,16
2021,7,30,2,50,5.9,99,16
2021,7,30,3,0,5.5,99,16
2021,7,30,3,10,5.5,99,16
2021,7,30,3,20,6.1,99,16
2021,7,30,3,30,5.7,99,16
2021,7,30,3,40,5.3,0.91,16
2021,7,30,3,50,5.3,99,16
2021,7,30,4,0,5.2,99,16
2021,7,30,4,10,5.4,99,16
2021,7,30,4,20,5.3,99,16
2021,7,30,4,30,4.7,99,16
2021,7,30,4,40,5.4,0.91,16
2021,7,30,4,50,5.2,99,16
2021,7,30,5,0,5.2,99,16
2021,7,30,5,10,5,99,16
2021,7,30,5,20,5,99,16
2021,7,30,5,30,4.8,99,16
2021,7,30,5,40,5,0.91,16
2021,7,30,5,50,4.9,99,16
2021,7,30,6,0,5.1,99,16
2021,7,30,6,10,4.9,99,16
2021,7,30,6,20,5.1,99,16
2021,7,30,6,30,4.7,99,16
2021,7,30,6,40,4.5,0.89,16
2021,7,30,6,50,4.7,99,16
2021,7,30,7,0,4.4,99,16
2021,7,30,7,10,4.9,99,16
2021,7,30,7,20,4.4,99,16
2021,7,30,7,30,4.3,99,16
2021,7,30,7,40,4.5,0.89,99
2021,7,30,7,50,4.5,99,16
2021,7,30,8,0,4.1,99,16
2021,7,30,8,10,4.5,99,16
2021,7,30,8,20,4,99,16
2021,7,30,8,30,4.3,99,16
2021,7,30,8,40,3.9,0.78,16
2021,7,30,8,50,4.1,99,16
2021,7,30,9,0,4,99,16
2021,7,30,9,10,3.8,99,15.9
2021,7,30,9,20,4.2,99,15.9
2021,7,30,9,30,4.5,99,15.9
2021,7,30,9,40,4.3,0.81,15.9
2021,7,30,9,50,4.4,99,15.9
2021,7,30,10,0,4.6,99,15.9
2021,7,30,10,10,4.5,99,15.9
2021,7,30,10,20,4.2,99,15.9
2021,7,30,10,30,4,99,15.9
2021,7,30,10,40,4.2,0.85,15.9
2021,7,30,10,50,3.8,99,15.9
2021,7,30,11,0,3.9,99,15.9
2021,7,30,11,10,3.9,99,15.9
2021,7,30,11,20,4.3,99,15.9
2021,7,30,11,30,3.7,99,15.8
2021,7,30,11,40,3.9,0.83,15.8
2021,7,30,11,50,3.5,99,15.8
2021,7,30,12,0,3.7,99,15.8
2021,7,30,12,10,4.1,99,15.8
2021,7,30,12,20,3.3,99,15.8
2021,7,30,12,30,3.6,99,15.7
2021,7,30,12,40,3.2,0.77,15.7
2021,7,30,12,50,3.5,99,15.7
2021,7,30,13,0,3.3,99,15.7
2021,7,30,13,10,2.8,99,15.7
2021,7,30,13,20,2.6,99,15.7
2021,7,30,13,30,2.9,99,15.7
2021,7,30,13,40,2.9,0.82,15.6
2021,7,30,13,50,3.3,99,15.6
2021,7,30,14,0,3.1,99,15.6
2021,7,30,14,10,2.9,99,15.6
2021,7,30,14,20,2.1,99,15.6
2021,7,30,14,30,2.3,99,15.6
2021,7,30,14,40,1.9,0.79,15.6
2021,7,30,14,50,2.5,99,15.6
2021,7,30,15,0,2.3,99,15.7
2021,7,30,15,10,2.4,99,15.7
2021,7,30,15,20,1.6,99,15.7
2021,7,30,15,30,1.3,99,15.7
2021,7,30,15,40,2.2,0.74,15.7
2021,7,30,15,50,2.1,99,15.7
2021,7,30,16,0,1.8,99,15.8
2021,7,30,16,10,2,99,15.8
2021,7,30,16,20,3.4,99,15.8
2021,7,30,16,30,2.8,99,15.8
2021,7,30,16,40,2.6,0.73,15.9
2021,7,30,16,50,1.9,99,15.9
2021,7,30,17,0,1.4,99,15.9
2021,7,30,17,10,1.3,99,15.9
2021,7,30,17,20,1.7,99,15.9
2021,7,30,17,30,1.7,99,15.9
2021,7,30,17,40,1.7,0.76,16
2021,7,30,17,50,1.9,99,16
2021,7,30,18,0,2.1,99,16
2021,7,30,18,10,1.7,99,16
2021,7,30,18,20,1.2,99,16
2021,7,30,18,30,0.8,99,16
2021,7,30,18,40,0.8,0.77,16
2021,7,30,18,50,0.2,99,16
2021,7,30,19,0,0,99,16
2021,7,30,19,10,0.6,99,16
2021,7,30,19,20,1,99,16
2021,7,30,19,30,1.4,99,16
2021,7,30,19,40,1.4,0.82,16
2021,7,30,19,50,1.4,99,16
2021,7,30,20,0,2.3,99,16
2021,7,30,20,10,3.1,99,16
2021,7,30,20,20,3.9,99,16.1
2021,7,30,20,30,4,99,16.1
2021,7,30,20,40,4.4,0.82,16.1
2021,7,30,20,50,4.2,99,16.2
2021,7,30,21,0,3.8,99,16.2
2021,7,30,21,10,4.2,99,16.2
2021,7,30,21,20,4.6,99,16.3
2021,7,30,21,30,4.4,99,16.3
2021,7,30,21,40,4.1,0.76,16.3
2021,7,30,21,50,4.8,99,16.2
2021,7,30,22,0,4.7,99,16.3
2021,7,30,22,10,4.5,99,16.3
2021,7,30,22,20,4.3,99,16.3
2021,7,30,22,30,4.6,99,16.2
2021,7,30,22,40,4.5,0.74,16.2
2021,7,30,22,50,4.6,99,16.2
2021,7,30,23,0,4.5,99,16.2
2021,7,30,23,10,4.5,99,16.2
2021,7,30,23,20,4.7,99,16.2
2021,7,30,23,30,4.8,99,16.2
2021,7,30,23,40,4.8,0.79,16.2
2021,7,30,23,50,4.7,99,16.3
2021,7,31,0,0,4.5,99,16.2
2021,7,31,0,10,4.2,99,16.2
2021,7,31,0,20,4.8,99,16.2
2021,7,31,0,30,4.5,99,16.2
2021,7,31,0,40,4.1,0.83,16.2
2021,7,31,0,50,4.6,99,16.1
2021,7,31,1,0,4.3,99,16.1
2021,7,31,1,10,3.7,99,16.1
2021,7,31,1,20,3.8,99,16.2
2021,7,31,1,30,3.9,99,16.2
2021,7,31,1,40,3.5,0.79,16.1
2021,7,31,1,50,3.7,99,16.1
2021,7,31,2,0,3.3,99,16.1
2021,7,31,2,10,3.2,99,16.1
2021,7,31,2,20,3,99,16.1
2021,7,31,2,30,3.3,99,16.1
2021,7,31,2,40,2.9,0.8,16.1
2021,7,31,2,50,3.4,99,16.1
2021,7,31,3,0,3.2,99,16.1
2021,7,31,3,10,3.1,99,16.1
2021,7,31,3,20,3.1,99,16.1
2021,7,31,3,30,3.2,99,16.1
2021,7,31,3,40,3.6,0.78,16.1
2021,7,31,3,50,3.6,99,16.1
2021,7,31,4,0,2.9,99,16.1
2021,7,31,4,10,2.7,99,16.1
2021,7,31,4,20,3.4,99,16.1
2021,7,31,4,30,2.5,99,16.1
2021,7,31,4,40,2.8,0.78,16.1
2021,7,31,4,50,2.8,99,16.1
2021,7,31,5,0,2.5,99,16.1
2021,7,31,5,10,2.7,99,16.1
2021,7,31,5,20,2.7,99,16.1
2021,7,31,5,30,2.6,99,16.1
2021,7,31,5,40,3,0.75,16.1
2021,7,31,5,50,2.5,99,16
2021,7,31,6,0,2.2,99,16.1
2021,7,31,6,10,1.9,99,16.1
2021,7,31,6,20,2.7,99,16.1
2021,7,31,6,30,2.2,99,16
2021,7,31,6,40,2.5,0.79,16
2021,7,31,6,50,2.3,99,16
2021,7,31,7,0,2.6,99,16
2021,7,31,7,10,2.3,99,15.9
2021,7,31,7,20,2.4,99,15.9
2021,7,31,7,30,2.3,99,15.9
2021,7,31,7,40,2.8,0.81,15.9
2021,7,31,7,50,2.1,99,15.9
2021,7,31,8,0,2.3,99,15.9
2021,7,31,8,10,2,99,15.9
2021,7,31,8,20,2.5,99,15.9
2021,7,31,8,30,2.5,99,15.9
2021,7,31,8,40,3.1,0.84,15.9
2021,7,31,8,50,3.3,99,15.9
2021,7,31,9,0,2.5,99,15.9
2021,7,31,9,10,2.3,99,15.9
2021,7,31,9,20,2.2,99,15.9
2021,7,31,9,30,2.2,99,15.9
2021,7,31,9,40,2.9,0.81,15.9
2021,7,31,9,50,2.6,99,15.9
2021,7,31,10,0,2.5,99,15.9
2021,7,31,10,10,2.4,99,15.9
2021,7,31,10,20,2.2,99,15.9
2021,7,31,10,30,2.6,99,15.9
2021,7,31,10,40,2.5,1,15.9
2021,7,31,10,50,2.1,99,15.9
2021,7,31,11,0,2.3,99,15.9
2021,7,31,11,10,1.9,99,15.9
2021,7,31,11,20,1.8,99,15.9
2021,7,31,11,30,2.2,99,15.9
2021,7,31,11,40,1.9,0.87,15.9
2021,7,31,11,50,1.5,99,15.9
2021,7,31,12,0,2.2,99,15.9
2021,7,31,12,10,1.8,99,15.9
2021,7,31,12,20,1.4,99,15.9
2021,7,31,12,30,1.5,99,15.9
2021,7,31,12,40,1.7,0.91,15.9
2021,7,31,12,50,1.6,99,15.9
2021,7,31,13,0,1.2,99,15.9
2021,7,31,13,10,1.8,99,15.9
2021,7,31,13,20,1,99,15.9
2021,7,31,13,30,1.6,99,15.9
2021,7,31,13,40,2.1,0.92,15.9
2021,7,31,13,50,2.3,99,99
2021,7,31,14,0,2.4,99,15.9
2021,7,31,14,10,2,99,15.9
2021,7,31,14,20,1.9,99,15.9
2021,7,31,14,30,1.8,99,15.9
2021,7,31,14,40,2.5,0.91,15.9
2021,7,31,14,50,1.6,99,15.9
2021,7,31,15,0,1.5,99,15.9
2021,7,31,15,10,1.7,99,15.9
2021,7,31,15,20,1.6,99,15.9
2021,7,31,15,30,2,99,15.9
2021,7,31,15,40,1.7,0.88,16
2021,7,31,15,50,1.9,99,15.9
2021,7,31,16,0,2.4,99,15.9
2021,7,31,16,10,2.7,99,15.9
2021,7,31,16,20,2.6,99,15.9
2021,7,31,16,30,2.9,99,15.8
2021,7,31,16,40,2.8,0.83,15.8
2021,7,31,16,50,2.4,99,15.8
2021,7,31,17,0,2.3,99,15.8
2021,7,31,17,10,1.8,99,15.9
2021,7,31,17,20,2,99,15.9
2021,7,31,17,30,2.1,99,15.9
2021,7,31,17,40,2.1,0.79,15.9
2021,7,31,17,50,2.6,99,15.8
2021,7,31,18,0,2.9,99,15.8
2021,7,31,18,10,3.3,99,15.8
2021,7,31,18,20,2.9,99,15.8
2021,7,31,18,30,2.9,99,15.8
2021,7,31,18,40,2.8,0.78,15.8
2021,7,31,18,50,3.2,99,15.9
2021,7,31,19,0,3.7,99,15.9
2021,7,31,19,10,3.8,99,15.9
2021,7,31,19,20,3.8,99,15.8
2021,7,31,19,30,3.6,99,15.9
2021,7,31,19,40,3.4,0.8,15.9
2021,7,31,19,50,3.6,99,15.9
2021,7,31,20,0,3.8,99,15.9
2021,7,31,20,10,4,99,15.9
2021,7,31,20,20,3.7,99,16
2021,7,31,20,30,4.1,99,16.1
2021,7,31,20,40,4.3,0.8,16.1
2021,7,31,20,50,4,99,16
2021,7,31,21,0,4.2,99,16
2021,7,31,21,10,4.1,99,16
2021,7,31,21,20,4.7,99,16
2021,7,31,21,30,4.5,99,16
2021,7,31,21,40,4.6,0.8,16
2021,7,31,21,50,4.6,99,16
2021,7,31,22,0,5.3,99,16
2021,7,31,22,10,5.1,99,16.1
2021,7,31,22,20,5,99,16
2021,7,31,22,30,5.3,99,16
2021,7,31,22,40,4.9,0.74,16
2021,7,31,22,50,4.9,99,16.2
2021,7,31,23,0,4.7,99,16.2
2021,7,31,23,10,5.1,99,16.2
2021,7,31,23,20,5.1,99,16.1
2021,7,31,23,30,5.4,99,16.1
2021,7,31,23,40,5.4,0.74,16
2021,7,31,23,50,5.2,99,16.2
},,,,,,,
