"site","sensor_number","date_time","date","time","temp_durafet_c","p_h","tide","temp_c","tide_height","temp_hobo_c"
"Alegria",1,2021-10-20 09:45:00,"10/20/2021","09:45:00",13.98023077,7.987673762,"high",14.6166666666667,5.54265,NA
"Alegria",1,2021-10-20 10:00:00,"10/20/2021","10:00:00",14.01349208,8.006166719,"high",14.65,5.588247,NA
"Alegria",1,2021-10-20 10:15:00,"10/20/2021","10:15:00",14.05086289,8.019371409,"high",14.6777777777778,5.595802,NA
"Alegria",1,2021-10-20 10:30:00,"10/20/2021","10:30:00",14.08334651,8.037169438,"high",14.7333333333333,5.564442,NA
"Alegria",1,2021-10-20 10:45:00,"10/20/2021","10:45:00",14.1167818,8.056049959,"high",14.7444444444444,5.494188,NA
"Alegria",1,2021-10-20 11:00:00,"10/20/2021","11:00:00",14.15147007,8.067044921,"high",14.7888888888889,5.385973,NA
"Alegria",1,2021-10-20 11:15:00,"10/20/2021","11:15:00",14.19313527,8.076822693,"high",14.8166666666667,5.241503,NA
"Alegria",1,2021-10-20 11:30:00,"10/20/2021","11:30:00",14.22974499,8.09080123,"high",14.8722222222222,5.062568,NA
"Alegria",1,2021-10-20 11:45:00,"10/20/2021","11:45:00",14.25973036,8.106197773,"high",14.8944444444444,4.851959,NA
"Alegria",1,2021-10-20 12:00:00,"10/20/2021","12:00:00",14.27853807,8.11673123,"high",14.8833333333333,4.613109,NA
"Alegria",1,2021-10-20 12:15:00,"10/20/2021","12:15:00",14.30425049,8.120055109,"high",14.9166666666667,4.34909,NA
"Alegria",1,2021-10-20 12:30:00,"10/20/2021","12:30:00",14.38344693,8.127925755,"high",15.0555555555556,4.064139,NA
"Alegria",1,2021-10-20 12:45:00,"10/20/2021","12:45:00",14.49918026,8.093502443,"high",15.1944444444444,3.762909,NA
"Alegria",1,2021-10-20 13:00:00,"10/20/2021","13:00:00",14.64303881,8.078102994,"high",15.3777777777778,3.449294,NA
"Alegria",1,2021-10-20 13:15:00,"10/20/2021","13:15:00",14.75495145,8.085055248,"high",15.5277777777778,3.128714,NA
"Alegria",1,2021-10-20 13:30:00,"10/20/2021","13:30:00",15.04806189,8.077482746,"high",15.8833333333333,2.805294,NA
"Alegria",1,2021-10-20 13:45:00,"10/20/2021","13:45:00",15.14987982,8.074740843,"high",15.9222222222222,2.484244,NA
"Alegria",1,2021-10-20 14:00:00,"10/20/2021","14:00:00",15.28140875,8.08724358,"high",16.0944444444444,2.170706,NA
"Alegria",1,2021-10-20 14:15:00,"10/20/2021","14:15:00",15.38149211,8.072908656,"high",16.1277777777778,1.868648,NA
"Alegria",1,2021-10-20 14:30:00,"10/20/2021","14:30:00",15.47356207,8.110691606,"high",16.2333333333333,1.582877,NA
"Alegria",1,2021-10-20 14:45:00,"10/20/2021","14:45:00",15.54820382,8.128305474,"high",16.2333333333333,1.317848,NA
"Alegria",1,2021-10-20 15:00:00,"10/20/2021","15:00:00",15.58568616,8.152166429,"high",16.2333333333333,1.0768,NA
"Alegria",1,2021-10-20 18:15:00,"10/20/2021","18:15:00",15.07328216,8.075783103,"high",15.6,0.97815,NA
"Alegria",1,2021-10-20 18:30:00,"10/20/2021","18:30:00",15.01550361,8.055157965,"high",15.55,1.189026,NA
"Alegria",1,2021-10-20 18:45:00,"10/20/2021","18:45:00",14.96209771,8.046408026,"high",15.5277777777778,1.419347,NA
"Alegria",1,2021-10-20 19:00:00,"10/20/2021","19:00:00",14.92701107,8.052414873,"high",15.4722222222222,1.664675,NA
"Alegria",1,2021-10-20 19:15:00,"10/20/2021","19:15:00",14.87947353,8.055713803,"high",15.4388888888889,1.921132,NA
"Alegria",1,2021-10-20 19:30:00,"10/20/2021","19:30:00",14.83460684,8.060222048,"high",15.4,2.184455,NA
"Alegria",1,2021-10-20 19:45:00,"10/20/2021","19:45:00",14.81187646,8.067866854,"high",15.3777777777778,2.450313,NA
"Alegria",1,2021-10-20 20:00:00,"10/20/2021","20:00:00",14.80519595,8.059592076,"high",15.3666666666667,2.714376,NA
"Alegria",1,2021-10-20 20:15:00,"10/20/2021","20:15:00",14.78171408,8.056105534,"high",15.3333333333333,2.972384,NA
"Alegria",1,2021-10-20 20:30:00,"10/20/2021","20:30:00",14.76052684,8.051815445,"high",15.3222222222222,3.22022,NA
"Alegria",1,2021-10-20 20:45:00,"10/20/2021","20:45:00",14.7333088,8.059089169,"high",15.3111111111111,3.454221,NA
"Alegria",1,2021-10-20 21:00:00,"10/20/2021","21:00:00",14.71336058,8.054021913,"high",15.2777777777778,3.670215,NA
"Alegria",1,2021-10-20 21:15:00,"10/20/2021","21:15:00",14.70207804,8.046363514,"high",15.2611111111111,3.865154,NA
"Alegria",1,2021-10-20 21:30:00,"10/20/2021","21:30:00",14.6699525,8.053435335,"high",15.2277777777778,4.036097,NA
"Alegria",1,2021-10-20 21:45:00,"10/20/2021","21:45:00",14.65058997,8.048802792,"high",15.2277777777778,4.180527,NA
"Alegria",1,2021-10-20 22:00:00,"10/20/2021","22:00:00",14.63032486,8.047404553,"high",15.2166666666667,4.296395,NA
"Alegria",1,2021-10-20 22:15:00,"10/20/2021","22:15:00",14.59021505,8.049862919,"high",15.1833333333333,4.382144,NA
"Alegria",1,2021-10-20 22:30:00,"10/20/2021","22:30:00",14.55357132,8.043948767,"high",15.1277777777778,4.436785,NA
"Alegria",1,2021-10-20 22:45:00,"10/20/2021","22:45:00",14.53275717,8.042296519,"high",15.0888888888889,4.459696,NA
"Alegria",1,2021-10-20 23:00:00,"10/20/2021","23:00:00",14.49585378,8.042921756,"high",15.0666666666667,4.450781,NA
"Alegria",1,2021-10-20 23:15:00,"10/20/2021","23:15:00",14.46805363,8.040433278,"high",15.0444444444444,4.410171,NA
"Alegria",1,2021-10-20 23:30:00,"10/20/2021","23:30:00",14.4239411,8.037947193,"high",15,4.339009,NA
"Alegria",1,2021-10-20 23:45:00,"10/20/2021","23:45:00",14.40016603,8.040488989,"high",14.9722222222222,4.238862,NA
"Alegria",1,2021-10-21 00:00:00,"10/21/2021","00:00:00",14.3628498,8.03155823,"high",14.9611111111111,4.112146,NA
"Alegria",1,2021-10-21 00:15:00,"10/21/2021","00:15:00",14.32765144,8.029627591,"high",14.8833333333333,3.961248,NA
"Alegria",1,2021-10-21 00:30:00,"10/21/2021","00:30:00",14.29189087,8.027302561,"high",14.8611111111111,3.789582,NA
"Alegria",1,2021-10-21 00:45:00,"10/21/2021","00:45:00",14.24379704,8.023982731,"high",14.8111111111111,3.60022,NA
"Alegria",1,2021-10-21 01:00:00,"10/21/2021","01:00:00",14.20412932,8.019479613,"high",14.7666666666667,3.397334,NA
"Alegria",1,2021-10-21 01:15:00,"10/21/2021","01:15:00",14.14148471,8.016516961,"high",14.6888888888889,3.184716,NA
"Alegria",1,2021-10-21 01:30:00,"10/21/2021","01:30:00",14.10790276,8.012013156,"high",14.6666666666667,2.966288,NA
"Alegria",1,2021-10-21 01:45:00,"10/21/2021","01:45:00",14.05475309,8.007994414,"high",14.6277777777778,2.746802,NA
"Alegria",1,2021-10-21 02:00:00,"10/21/2021","02:00:00",13.99898348,8.003894518,"high",14.5611111111111,2.530078,NA
"Alegria",1,2021-10-21 02:15:00,"10/21/2021","02:15:00",13.93355949,7.999247939,"high",14.5166666666667,2.320843,NA
"Alegria",1,2021-10-21 02:30:00,"10/21/2021","02:30:00",13.88266929,7.995678366,"high",14.4777777777778,2.122773,NA
"Alegria",1,2021-10-21 02:45:00,"10/21/2021","02:45:00",13.84495101,7.994946815,"high",14.4333333333333,1.940243,NA
"Alegria",1,2021-10-21 03:00:00,"10/21/2021","03:00:00",13.80890721,7.987561155,"high",14.3888888888889,1.776701,NA
"Alegria",1,2021-10-21 03:15:00,"10/21/2021","03:15:00",13.77988209,7.945537553,"high",14.3666666666667,1.635352,NA
"Alegria",1,2021-10-21 03:30:00,"10/21/2021","03:30:00",13.73735587,7.979953623,"high",14.3166666666667,1.519476,NA
"Alegria",1,2021-10-21 03:45:00,"10/21/2021","03:45:00",13.68902463,7.975880754,"high",14.2722222222222,1.43135,NA
"Alegria",1,2021-10-21 04:00:00,"10/21/2021","04:00:00",13.66483848,7.972641755,"high",14.2388888888889,1.373215,NA
"Alegria",1,2021-10-21 04:15:00,"10/21/2021","04:15:00",13.64748614,7.968863211,"high",14.2277777777778,1.346471,NA
"Alegria",1,2021-10-21 04:30:00,"10/21/2021","04:30:00",13.62247386,7.966101518,"high",14.2277777777778,1.351986,NA
"Alegria",1,2021-10-21 04:45:00,"10/21/2021","04:45:00",13.6088807,7.966372045,"high",14.2166666666667,1.389609,NA
"Alegria",1,2021-10-21 05:00:00,"10/21/2021","05:00:00",13.59796567,7.971190605,"high",14.2,1.459245,NA
"Alegria",1,2021-10-21 05:15:00,"10/21/2021","05:15:00",13.58980192,7.978236052,"high",14.2,1.560035,NA
"Alegria",1,2021-10-21 05:30:00,"10/21/2021","05:30:00",13.57611665,7.973863183,"high",14.2,1.690793,NA
"Alegria",1,2021-10-21 05:45:00,"10/21/2021","05:45:00",13.58542016,7.983423871,"high",14.1888888888889,1.84975,NA
"Alegria",1,2021-10-21 06:00:00,"10/21/2021","06:00:00",13.56736443,7.975940083,"high",14.1777777777778,2.034643,NA
"Alegria",1,2021-10-21 06:15:00,"10/21/2021","06:15:00",13.57212958,7.975664186,"high",14.2,2.242749,NA
"Alegria",1,2021-10-21 06:30:00,"10/21/2021","06:30:00",13.55248023,7.975505033,"high",14.1666666666667,2.471192,NA
"Alegria",1,2021-10-21 06:45:00,"10/21/2021","06:45:00",13.56624908,7.973008983,"high",14.1666666666667,2.715954,NA
"Alegria",1,2021-10-21 07:00:00,"10/21/2021","07:00:00",13.55181666,7.980288304,"high",14.1555555555556,2.973468,NA
"Alegria",1,2021-10-21 07:15:00,"10/21/2021","07:15:00",13.55604695,7.977265729,"high",14.1666666666667,3.239672,NA
"Alegria",1,2021-10-21 07:30:00,"10/21/2021","07:30:00",13.56327936,7.985732766,"high",14.1666666666667,3.510327,NA
"Alegria",1,2021-10-21 07:45:00,"10/21/2021","07:45:00",13.56994454,7.987830192,"high",14.1888888888889,3.781083,NA
"Alegria",1,2021-10-21 08:00:00,"10/21/2021","08:00:00",13.61466518,7.995353289,"high",14.2055555555556,4.047846,NA
"Alegria",1,2021-10-21 08:15:00,"10/21/2021","08:15:00",13.6076012,7.992860811,"high",14.2,4.30566,NA
"Alegria",1,2021-10-21 08:30:00,"10/21/2021","08:30:00",13.63244911,7.998050697,"high",14.25,4.550577,NA
"Alegria",1,2021-10-21 08:45:00,"10/21/2021","08:45:00",13.66179912,8.000226322,"high",14.2833333333333,4.778521,NA
"Alegria",1,2021-10-21 09:00:00,"10/21/2021","09:00:00",13.69754758,8.005384822,"high",14.3055555555556,4.985661,NA
"Alegria",1,2021-10-21 09:15:00,"10/21/2021","09:15:00",13.74414201,8.00909535,"high",14.3555555555556,5.16847,NA
"Alegria",1,2021-10-21 09:30:00,"10/21/2021","09:30:00",13.78118289,8.007136492,"high",14.4,5.323786,NA
"Alegria",1,2021-10-21 09:45:00,"10/21/2021","09:45:00",13.84053819,8.012036243,"high",14.4888888888889,5.448986,NA
"Alegria",1,2021-10-21 10:00:00,"10/21/2021","10:00:00",13.90034637,8.038499148,"high",14.5166666666667,5.541502,NA
"Alegria",1,2021-10-21 10:15:00,"10/21/2021","10:15:00",13.927686,8.014831899,"high",14.5388888888889,5.599707,NA
"Alegria",1,2021-10-21 10:30:00,"10/21/2021","10:30:00",13.96177459,8.018023799,"high",14.5833333333333,5.622346,NA
"Alegria",1,2021-10-21 10:45:00,"10/21/2021","10:45:00",13.99482529,8.025351735,"high",14.6166666666667,5.608424,NA
"Alegria",1,2021-10-21 11:00:00,"10/21/2021","11:00:00",14.0471338,8.040408105,"high",14.6611111111111,5.557276,NA
"Alegria",1,2021-10-21 11:15:00,"10/21/2021","11:15:00",14.08700361,8.043014422,"high",14.7222222222222,5.46945,NA
"Alegria",1,2021-10-21 11:30:00,"10/21/2021","11:30:00",14.13093439,8.042132737,"high",14.7666666666667,5.345769,NA
"Alegria",1,2021-10-21 11:45:00,"10/21/2021","11:45:00",14.20487038,8.034869521,"high",14.8388888888889,5.188091,NA
"Alegria",1,2021-10-21 12:00:00,"10/21/2021","12:00:00",14.26581462,8.035609894,"high",14.8833333333333,4.998186,NA
"Alegria",1,2021-10-21 12:15:00,"10/21/2021","12:15:00",14.35109632,8.036604306,"high",14.9611111111111,4.779095,NA
"Alegria",1,2021-10-21 12:30:00,"10/21/2021","12:30:00",14.37901291,8.044451291,"high",15.0222222222222,4.533416,NA
"Alegria",1,2021-10-21 12:45:00,"10/21/2021","12:45:00",14.46132661,8.04803453,"high",15.1111111111111,4.265177,NA
"Alegria",1,2021-10-21 13:00:00,"10/21/2021","13:00:00",14.53014281,8.047553543,"high",15.1944444444444,3.977627,NA
"Alegria",1,2021-10-21 13:15:00,"10/21/2021","13:15:00",14.56978618,8.035223369,"high",15.1833333333333,3.675525,NA
"Alegria",1,2021-10-21 13:30:00,"10/21/2021","13:30:00",14.62611577,8.040032818,"high",15.2611111111111,3.362553,NA
"Alegria",1,2021-10-21 13:45:00,"10/21/2021","13:45:00",14.67280801,8.045325528,"high",15.3111111111111,3.043898,NA
"Alegria",1,2021-10-21 14:00:00,"10/21/2021","14:00:00",14.69932765,8.060852237,"high",15.3111111111111,2.72343,NA
"Alegria",1,2021-10-21 14:15:00,"10/21/2021","14:15:00",14.78291381,8.049933831,"high",15.3888888888889,2.406435,NA
"Alegria",1,2021-10-21 14:30:00,"10/21/2021","14:30:00",14.87186815,8.061593361,"high",15.4944444444444,2.096721,NA
"Alegria",1,2021-10-21 14:45:00,"10/21/2021","14:45:00",14.91886929,8.05963738,"high",15.5388888888889,1.79934,NA
"Alegria",1,2021-10-21 15:00:00,"10/21/2021","15:00:00",14.9600752,8.062984617,"high",15.5888888888889,1.517792,NA
"Alegria",1,2021-10-21 15:15:00,"10/21/2021","15:15:00",15.04709472,8.082967916,"high",15.6777777777778,1.25658,NA
"Alegria",1,2021-10-21 15:30:00,"10/21/2021","15:30:00",15.09782637,8.084249302,"high",15.75,1.018677,NA
"Alegria",1,2021-10-21 19:00:00,"10/21/2021","19:00:00",14.84098488,8.038774381,"high",15.3888888888889,1.017205,NA
"Alegria",1,2021-10-21 19:15:00,"10/21/2021","19:15:00",14.8274875,8.031171535,"high",15.4,1.228084,NA
"Alegria",1,2021-10-21 19:30:00,"10/21/2021","19:30:00",14.82784195,8.030774436,"high",15.3888888888889,1.453667,NA
"Alegria",1,2021-10-21 19:45:00,"10/21/2021","19:45:00",14.76915275,8.041563934,"high",15.3333333333333,1.69015,NA
"Alegria",1,2021-10-21 20:00:00,"10/21/2021","20:00:00",14.74388724,8.044672421,"high",15.3111111111111,1.933888,NA
"Alegria",1,2021-10-21 20:15:00,"10/21/2021","20:15:00",14.75424117,8.045617824,"high",15.3333333333333,2.180362,NA
"Alegria",1,2021-10-21 20:30:00,"10/21/2021","20:30:00",14.713633,8.055101038,"high",15.3111111111111,2.425878,NA
"Alegria",1,2021-10-21 20:45:00,"10/21/2021","20:45:00",14.70721484,8.047424429,"high",15.2888888888889,2.666552,NA
"Alegria",1,2021-10-21 21:00:00,"10/21/2021","21:00:00",14.68949775,8.045281179,"high",15.2777777777778,2.898634,NA
"Alegria",1,2021-10-21 21:15:00,"10/21/2021","21:15:00",14.66385985,8.048995365,"high",15.25,3.118809,NA
"Alegria",1,2021-10-21 21:30:00,"10/21/2021","21:30:00",14.65389379,8.041435195,"high",15.2611111111111,3.323281,NA
"Alegria",1,2021-10-21 21:45:00,"10/21/2021","21:45:00",14.63396699,8.043238077,"high",15.25,3.509305,NA
"Alegria",1,2021-10-21 22:00:00,"10/21/2021","22:00:00",14.59950045,8.041123702,"high",15.1833333333333,3.674235,NA
"Alegria",1,2021-10-21 22:15:00,"10/21/2021","22:15:00",14.54896334,8.051861649,"high",15.15,3.815812,NA
"Alegria",1,2021-10-21 22:30:00,"10/21/2021","22:30:00",14.50083323,8.035264396,"high",15.0888888888889,3.932319,NA
"Alegria",1,2021-10-21 22:45:00,"10/21/2021","22:45:00",14.48128124,8.030993278,"high",15.0555555555556,4.022112,NA
"Alegria",1,2021-10-21 23:00:00,"10/21/2021","23:00:00",14.39744494,8.028609208,"high",14.9722222222222,4.084427,NA
"Alegria",1,2021-10-21 23:15:00,"10/21/2021","23:15:00",14.26671618,8.025002376,"high",14.8,4.118835,NA
"Alegria",1,2021-10-21 23:30:00,"10/21/2021","23:30:00",14.2753029,8.032685854,"high",14.8277777777778,4.125375,NA
"Alegria",1,2021-10-21 23:45:00,"10/21/2021","23:45:00",14.23631499,8.029464563,"high",14.8166666666667,4.104125,NA
"Alegria",1,2021-10-22 00:00:00,"10/22/2021","00:00:00",14.18621806,8.021089236,"high",14.7555555555556,4.05603,NA
"Alegria",1,2021-10-22 00:15:00,"10/22/2021","00:15:00",14.15181913,8.017303826,"high",14.7222222222222,3.982514,NA
"Alegria",1,2021-10-22 00:30:00,"10/22/2021","00:30:00",14.08582551,8.007249767,"high",14.65,3.885597,NA
"Alegria",1,2021-10-22 00:45:00,"10/22/2021","00:45:00",14.05830316,8.010453356,"high",14.6388888888889,3.767671,NA
"Alegria",1,2021-10-22 01:00:00,"10/22/2021","01:00:00",13.95991608,8.003613949,"high",14.5166666666667,3.631653,NA
"Alegria",1,2021-10-22 01:15:00,"10/22/2021","01:15:00",13.92490119,8.00128484,"high",14.4888888888889,3.480321,NA
"Alegria",1,2021-10-22 01:30:00,"10/22/2021","01:30:00",13.87143839,7.982259476,"high",14.4222222222222,3.317158,NA
"Alegria",1,2021-10-22 01:45:00,"10/22/2021","01:45:00",13.7938861,7.958461132,"high",14.35,3.145716,NA
"Alegria",1,2021-10-22 02:00:00,"10/22/2021","02:00:00",13.8141202,7.995287488,"high",14.3888888888889,2.969885,NA
"Alegria",1,2021-10-22 02:15:00,"10/22/2021","02:15:00",13.76971721,7.988716631,"high",14.35,2.793048,NA
"Alegria",1,2021-10-22 02:45:00,"10/22/2021","02:45:00",13.69859321,7.979142487,"high",14.2722222222222,2.452218,NA
"Alegria",1,2021-10-22 03:00:00,"10/22/2021","03:00:00",13.6765044,7.980309599,"high",14.2388888888889,2.295387,NA
"Alegria",1,2021-10-22 03:15:00,"10/22/2021","03:15:00",13.63804547,7.957129228,"high",14.2,2.152318,NA
"Alegria",1,2021-10-22 03:30:00,"10/22/2021","03:30:00",13.58383796,7.974886585,"high",14.1444444444444,2.026207,NA
"Alegria",1,2021-10-22 03:45:00,"10/22/2021","03:45:00",13.5801623,7.978567557,"high",14.1888888888889,1.920051,NA
"Alegria",1,2021-10-22 04:00:00,"10/22/2021","04:00:00",13.59771109,7.97214371,"high",14.2055555555556,1.83616,NA
"Alegria",1,2021-10-22 04:15:00,"10/22/2021","04:15:00",13.60567181,7.978055506,"high",14.2055555555556,1.776807,NA
"Alegria",1,2021-10-22 04:30:00,"10/22/2021","04:30:00",13.61048643,7.974324547,"high",14.2055555555556,1.743725,NA
"Alegria",1,2021-10-22 04:45:00,"10/22/2021","04:45:00",13.59780811,7.971924777,"high",14.2,1.738056,NA
"Alegria",1,2021-10-22 05:00:00,"10/22/2021","05:00:00",13.59897196,7.964584479,"high",14.1888888888889,1.760117,NA
"Alegria",1,2021-10-22 05:15:00,"10/22/2021","05:15:00",13.59389791,7.952154398,"high",14.2,1.809978,NA
"Alegria",1,2021-10-22 05:30:00,"10/22/2021","05:30:00",13.57553531,7.969291674,"high",14.1888888888889,1.887488,NA
"Alegria",1,2021-10-22 05:45:00,"10/22/2021","05:45:00",13.56187876,7.967384068,"high",14.1555555555556,1.991734,NA
"Alegria",1,2021-10-22 06:00:00,"10/22/2021","06:00:00",13.54547332,7.966241247,"high",14.1444444444444,2.12157,NA
"Alegria",1,2021-10-22 06:15:00,"10/22/2021","06:15:00",13.52979303,7.966437876,"high",14.1222222222222,2.275315,NA
"Alegria",1,2021-10-22 06:30:00,"10/22/2021","06:30:00",13.51389868,7.967677156,"high",14.0888888888889,2.450856,NA
"Alegria",1,2021-10-22 06:45:00,"10/22/2021","06:45:00",13.51001998,7.964226194,"high",14.1,2.645903,NA
"Alegria",1,2021-10-22 07:00:00,"10/22/2021","07:00:00",13.49663379,7.965179623,"high",14.0888888888889,2.857141,NA
"Alegria",1,2021-10-22 07:15:00,"10/22/2021","07:15:00",13.48954442,7.961217849,"high",14.0777777777778,3.081581,NA
"Alegria",1,2021-10-22 07:30:00,"10/22/2021","07:30:00",13.48539714,7.95726145,"high",14.0888888888889,3.315764,NA
"Alegria",1,2021-10-22 07:45:00,"10/22/2021","07:45:00",13.48456337,7.95735152,"high",14.1111111111111,3.556023,NA
"Alegria",1,2021-10-22 08:00:00,"10/22/2021","08:00:00",13.48974815,7.956345778,"high",14.1111111111111,3.798542,NA
"Alegria",1,2021-10-22 08:30:00,"10/22/2021","08:30:00",13.52711248,7.964959323,"high",14.1222222222222,4.274991,NA
"Alegria",1,2021-10-22 08:45:00,"10/22/2021","08:45:00",13.53710251,7.96219901,"high",14.1666666666667,4.500846,NA
"Alegria",1,2021-10-22 09:00:00,"10/22/2021","09:00:00",13.53854712,7.95447779,"high",14.1333333333333,4.713478,NA
"Alegria",1,2021-10-22 09:15:00,"10/22/2021","09:15:00",13.55602047,7.963908868,"high",14.1555555555556,4.909284,NA
"Alegria",1,2021-10-22 09:30:00,"10/22/2021","09:30:00",13.56049215,7.951838762,"high",14.1777777777778,5.084888,NA
"Alegria",1,2021-10-22 09:45:00,"10/22/2021","09:45:00",13.54744752,7.945212507,"high",14.1222222222222,5.237359,NA
"Alegria",1,2021-10-22 10:00:00,"10/22/2021","10:00:00",13.51948547,7.944683323,"high",14.0888888888889,5.3636,NA
"Alegria",1,2021-10-22 10:15:00,"10/22/2021","10:15:00",13.46916973,7.946041506,"high",14.0277777777778,5.461426,NA
"Alegria",1,2021-10-22 10:30:00,"10/22/2021","10:30:00",13.44234819,7.957293453,"high",14.0055555555556,5.528889,NA
"Alegria",1,2021-10-22 10:45:00,"10/22/2021","10:45:00",13.41810058,7.962732307,"high",14.0166666666667,5.564498,NA
"Alegria",1,2021-10-22 11:00:00,"10/22/2021","11:00:00",13.41233347,7.971085618,"high",14.0166666666667,5.567178,NA
"Alegria",1,2021-10-22 11:15:00,"10/22/2021","11:15:00",13.44199269,7.9859131,"high",14.0555555555556,5.535855,NA
"Alegria",1,2021-10-22 11:30:00,"10/22/2021","11:30:00",13.50206542,8.001043296,"high",14.1444444444444,5.470489,NA
"Alegria",1,2021-10-22 11:45:00,"10/22/2021","11:45:00",13.66685654,8.006326297,"high",14.3166666666667,5.371586,NA
"Alegria",1,2021-10-22 12:00:00,"10/22/2021","12:00:00",13.83103164,8.009847131,"high",14.5166666666667,5.240031,NA
"Alegria",1,2021-10-22 12:15:00,"10/22/2021","12:15:00",13.90306697,8.018632893,"high",14.5611111111111,5.077662,NA
"Alegria",1,2021-10-22 12:30:00,"10/22/2021","12:30:00",13.97090999,8.004106747,"high",14.6055555555556,4.886378,NA
"Alegria",1,2021-10-22 12:45:00,"10/22/2021","12:45:00",13.99815324,7.998368798,"high",14.6388888888889,4.668397,NA
"Alegria",1,2021-10-22 13:00:00,"10/22/2021","13:00:00",13.98723679,7.995033007,"high",14.6055555555556,4.42708,NA
"Alegria",1,2021-10-22 13:15:00,"10/22/2021","13:15:00",14.09077371,7.997628178,"high",14.7333333333333,4.165138,NA
"Alegria",1,2021-10-22 13:30:00,"10/22/2021","13:30:00",14.1116194,7.993781145,"high",14.7222222222222,3.886693,NA
"Alegria",1,2021-10-22 13:45:00,"10/22/2021","13:45:00",14.1603474,7.996308157,"high",14.7666666666667,3.595257,NA
"Alegria",1,2021-10-22 14:00:00,"10/22/2021","14:00:00",14.13793536,7.995622011,"high",14.7444444444444,3.294473,NA
"Alegria",1,2021-10-22 14:15:00,"10/22/2021","14:15:00",14.17559558,7.994997094,"high",14.8111111111111,2.989112,NA
"Alegria",1,2021-10-22 14:30:00,"10/22/2021","14:30:00",14.25016089,8.00037358,"high",14.8722222222222,2.683006,NA
"Alegria",1,2021-10-22 14:45:00,"10/22/2021","14:45:00",14.29385935,7.997626645,"high",14.9388888888889,2.379976,NA
"Alegria",1,2021-10-22 15:00:00,"10/22/2021","15:00:00",14.32509356,7.995365258,"high",14.9388888888889,2.084775,NA
"Alegria",1,2021-10-22 15:15:00,"10/22/2021","15:15:00",14.35715175,8.013575882,"high",14.9888888888889,1.801008,NA
"Alegria",1,2021-10-22 15:30:00,"10/22/2021","15:30:00",14.40082056,8.000127827,"high",15.0111111111111,1.532132,NA
"Alegria",1,2021-10-22 15:45:00,"10/22/2021","15:45:00",14.41902432,8.00518341,"high",15.0111111111111,1.282232,NA
"Alegria",1,2021-10-22 16:00:00,"10/22/2021","16:00:00",14.46782366,8.019432987,"high",15.1,1.054182,NA
"Alegria",1,2021-10-22 19:30:00,"10/22/2021","19:30:00",14.57529774,7.996149489,"high",15.1833333333333,0.91338,NA
"Alegria",1,2021-10-22 19:45:00,"10/22/2021","19:45:00",14.57820914,7.999892163,"high",15.1833333333333,1.097239,NA
"Alegria",1,2021-10-22 20:00:00,"10/22/2021","20:00:00",14.57483769,7.993303635,"high",15.15,1.295003,NA
"Alegria",1,2021-10-22 20:15:00,"10/22/2021","20:15:00",14.55479697,8.003936065,"high",15.15,1.503555,NA
"Alegria",1,2021-10-22 20:30:00,"10/22/2021","20:30:00",14.55113418,8.004104483,"high",15.15,1.718977,NA
"Alegria",1,2021-10-22 20:45:00,"10/22/2021","20:45:00",14.53074316,8.02098343,"high",15.1222222222222,1.938006,NA
"Alegria",1,2021-10-22 21:00:00,"10/22/2021","21:00:00",14.53179037,8.019044811,"high",15.1277777777778,2.157413,NA
"Alegria",1,2021-10-22 21:15:00,"10/22/2021","21:15:00",14.5259765,8.012525881,"high",15.1277777777778,2.373301,NA
"Alegria",1,2021-10-22 21:30:00,"10/22/2021","21:30:00",14.51563535,8.017789515,"high",15.1,2.582638,NA
"Alegria",1,2021-10-22 21:45:00,"10/22/2021","21:45:00",14.50214151,8.016963827,"high",15.1,2.782324,NA
"Alegria",1,2021-10-22 22:00:00,"10/22/2021","22:00:00",14.49314449,8.012841359,"high",15.1,2.969681,NA
"Alegria",1,2021-10-22 22:15:00,"10/22/2021","22:15:00",14.47914259,8.015495587,"high",15.0777777777778,3.141678,NA
"Alegria",1,2021-10-22 22:30:00,"10/22/2021","22:30:00",14.47049707,8.013540854,"high",15.0555555555556,3.296229,NA
"Alegria",1,2021-10-22 22:45:00,"10/22/2021","22:45:00",14.44869544,8.009382862,"high",15.0222222222222,3.431371,NA
"Alegria",1,2021-10-22 23:00:00,"10/22/2021","23:00:00",14.42314285,8.009447986,"high",15,3.545625,NA
"Alegria",1,2021-10-22 23:15:00,"10/22/2021","23:15:00",14.39503964,8.014533991,"high",14.9777777777778,3.637533,NA
"Alegria",1,2021-10-22 23:30:00,"10/22/2021","23:30:00",14.36948892,8.015192736,"high",14.9611111111111,3.706439,NA
"Alegria",1,2021-10-22 23:45:00,"10/22/2021","23:45:00",14.32777392,8.009231195,"high",14.9166666666667,3.751963,NA
"Alegria",1,2021-10-23 00:00:00,"10/23/2021","00:00:00",14.30211956,8.012389817,"high",14.8944444444444,3.774156,NA
"Alegria",1,2021-10-23 00:15:00,"10/23/2021","00:15:00",14.26937613,8.023260899,"high",14.8388888888889,3.773339,NA
"Alegria",1,2021-10-23 00:30:00,"10/23/2021","00:30:00",14.21503435,8.018368973,"high",14.7777777777778,3.750009,NA
"Alegria",1,2021-10-23 00:45:00,"10/23/2021","00:45:00",14.19182572,8.011342928,"high",14.7777777777778,3.705397,NA
